Request id,Pickup point,Driver id,Status,Request Date & Time,Drop Date & Time,Request Date,Request Time,Drop Date,Drop Time,Request Hour,Time Slot,Trip Completed
3971,City,NA,No Cars Available,13/07/2016 22:59:42,NA,13/07/2016,22:59:42,NA,NA,22,Evening,No
3972,City,NA,No Cars Available,13/07/2016 23:00:38,NA,13/07/2016,23:00:38,NA,NA,23,Evening,No
3975,City,NA,No Cars Available,13/07/2016 23:04:37,NA,13/07/2016,23:04:37,NA,NA,23,Evening,No
3976,City,NA,No Cars Available,13/07/2016 23:07:56,NA,13/07/2016,23:07:56,NA,NA,23,Evening,No
3980,City,NA,No Cars Available,13/07/2016 23:16:12,NA,13/07/2016,23:16:12,NA,NA,23,Evening,No
3984,Airport,NA,No Cars Available,13/07/2016 23:17:02,NA,13/07/2016,23:17:02,NA,NA,23,Evening,No
3986,Airport,NA,No Cars Available,13/07/2016 23:17:29,NA,13/07/2016,23:17:29,NA,NA,23,Evening,No
3988,City,NA,No Cars Available,13/07/2016 23:23:36,NA,13/07/2016,23:23:36,NA,NA,23,Evening,No
3995,City,NA,No Cars Available,13/07/2016 23:36:17,NA,13/07/2016,23:36:17,NA,NA,23,Evening,No
3998,Airport,NA,No Cars Available,13/07/2016 23:39:08,NA,13/07/2016,23:39:08,NA,NA,23,Evening,No
4001,City,NA,No Cars Available,13/07/2016 23:39:52,NA,13/07/2016,23:39:52,NA,NA,23,Evening,No
4006,City,NA,No Cars Available,13/07/2016 23:45:17,NA,13/07/2016,23:45:17,NA,NA,23,Evening,No
4000,City,NA,No Cars Available,13/07/2016 23:47:49,NA,13/07/2016,23:47:49,NA,NA,23,Evening,No
4017,City,NA,No Cars Available,13/07/2016 23:50:18,NA,13/07/2016,23:50:18,NA,NA,23,Evening,No
4010,Airport,NA,No Cars Available,13/07/2016 23:50:50,NA,13/07/2016,23:50:50,NA,NA,23,Evening,No
4015,City,NA,No Cars Available,13/07/2016 23:52:32,NA,13/07/2016,23:52:32,NA,NA,23,Evening,No
4013,City,NA,No Cars Available,13/07/2016 23:53:32,NA,13/07/2016,23:53:32,NA,NA,23,Evening,No
4014,City,NA,No Cars Available,13/07/2016 23:56:55,NA,13/07/2016,23:56:55,NA,NA,23,Evening,No
4016,City,NA,No Cars Available,13/07/2016 23:59:02,NA,13/07/2016,23:59:02,NA,NA,23,Evening,No
4028,City,NA,No Cars Available,14/07/2016 00:09:03,NA,14/07/2016,0:09:03,NA,NA,0,Late Night,No
4029,City,NA,No Cars Available,14/07/2016 00:14:26,NA,14/07/2016,0:14:26,NA,NA,0,Late Night,No
4032,City,NA,No Cars Available,14/07/2016 00:15:43,NA,14/07/2016,0:15:43,NA,NA,0,Late Night,No
4033,Airport,NA,No Cars Available,14/07/2016 00:25:33,NA,14/07/2016,0:25:33,NA,NA,0,Late Night,No
4034,City,NA,No Cars Available,14/07/2016 00:29:50,NA,14/07/2016,0:29:50,NA,NA,0,Late Night,No
4035,Airport,NA,No Cars Available,14/07/2016 00:31:24,NA,14/07/2016,0:31:24,NA,NA,0,Late Night,No
4036,Airport,NA,No Cars Available,14/07/2016 00:31:57,NA,14/07/2016,0:31:57,NA,NA,0,Late Night,No
4038,Airport,NA,No Cars Available,14/07/2016 00:34:22,NA,14/07/2016,0:34:22,NA,NA,0,Late Night,No
4042,Airport,NA,No Cars Available,14/07/2016 00:39:13,NA,14/07/2016,0:39:13,NA,NA,0,Late Night,No
4044,Airport,NA,No Cars Available,14/07/2016 00:51:37,NA,14/07/2016,0:51:37,NA,NA,0,Late Night,No
4046,City,NA,No Cars Available,14/07/2016 00:57:03,NA,14/07/2016,0:57:03,NA,NA,0,Late Night,No
4047,City,NA,No Cars Available,14/07/2016 01:00:53,NA,14/07/2016,1:00:53,NA,NA,1,Late Night,No
4048,Airport,NA,No Cars Available,14/07/2016 01:03:27,NA,14/07/2016,1:03:27,NA,NA,1,Late Night,No
4050,City,NA,No Cars Available,14/07/2016 01:10:22,NA,14/07/2016,1:10:22,NA,NA,1,Late Night,No
4053,Airport,NA,No Cars Available,14/07/2016 01:15:26,NA,14/07/2016,1:15:26,NA,NA,1,Late Night,No
4052,City,NA,No Cars Available,14/07/2016 01:16:34,NA,14/07/2016,1:16:34,NA,NA,1,Late Night,No
4055,City,NA,No Cars Available,14/07/2016 01:22:56,NA,14/07/2016,1:22:56,NA,NA,1,Late Night,No
4054,City,NA,No Cars Available,14/07/2016 01:23:08,NA,14/07/2016,1:23:08,NA,NA,1,Late Night,No
4056,City,NA,No Cars Available,14/07/2016 01:25:25,NA,14/07/2016,1:25:25,NA,NA,1,Late Night,No
4058,Airport,NA,No Cars Available,14/07/2016 01:27:38,NA,14/07/2016,1:27:38,NA,NA,1,Late Night,No
4057,City,NA,No Cars Available,14/07/2016 01:29:49,NA,14/07/2016,1:29:49,NA,NA,1,Late Night,No
4061,City,NA,No Cars Available,14/07/2016 01:33:55,NA,14/07/2016,1:33:55,NA,NA,1,Late Night,No
4059,City,NA,No Cars Available,14/07/2016 01:35:55,NA,14/07/2016,1:35:55,NA,NA,1,Late Night,No
4063,City,NA,No Cars Available,14/07/2016 01:36:26,NA,14/07/2016,1:36:26,NA,NA,1,Late Night,No
4062,Airport,NA,No Cars Available,14/07/2016 01:42:36,NA,14/07/2016,1:42:36,NA,NA,1,Late Night,No
4064,City,NA,No Cars Available,14/07/2016 01:48:00,NA,14/07/2016,1:48:00,NA,NA,1,Late Night,No
4068,Airport,NA,No Cars Available,14/07/2016 01:59:16,NA,14/07/2016,1:59:16,NA,NA,1,Late Night,No
4067,City,NA,No Cars Available,14/07/2016 02:00:05,NA,14/07/2016,2:00:05,NA,NA,2,Late Night,No
4069,City,NA,No Cars Available,14/07/2016 02:02:39,NA,14/07/2016,2:02:39,NA,NA,2,Late Night,No
4071,City,NA,No Cars Available,14/07/2016 02:03:03,NA,14/07/2016,2:03:03,NA,NA,2,Late Night,No
4070,City,NA,No Cars Available,14/07/2016 02:03:04,NA,14/07/2016,2:03:04,NA,NA,2,Late Night,No
4072,City,NA,No Cars Available,14/07/2016 02:04:37,NA,14/07/2016,2:04:37,NA,NA,2,Late Night,No
4076,Airport,NA,No Cars Available,14/07/2016 02:16:28,NA,14/07/2016,2:16:28,NA,NA,2,Late Night,No
4074,City,NA,No Cars Available,14/07/2016 02:18:01,NA,14/07/2016,2:18:01,NA,NA,2,Late Night,No
4080,Airport,NA,No Cars Available,14/07/2016 02:29:31,NA,14/07/2016,2:29:31,NA,NA,2,Late Night,No
4083,City,NA,No Cars Available,14/07/2016 02:35:50,NA,14/07/2016,2:35:50,NA,NA,2,Late Night,No
4086,City,NA,No Cars Available,14/07/2016 02:46:05,NA,14/07/2016,2:46:05,NA,NA,2,Late Night,No
4089,City,NA,No Cars Available,14/07/2016 02:52:38,NA,14/07/2016,2:52:38,NA,NA,2,Late Night,No
4088,City,NA,No Cars Available,14/07/2016 02:53:34,NA,14/07/2016,2:53:34,NA,NA,2,Late Night,No
4090,Airport,NA,No Cars Available,14/07/2016 02:55:11,NA,14/07/2016,2:55:11,NA,NA,2,Late Night,No
4095,Airport,NA,No Cars Available,14/07/2016 03:10:03,NA,14/07/2016,3:10:03,NA,NA,3,Late Night,No
4096,City,NA,No Cars Available,14/07/2016 03:13:22,NA,14/07/2016,3:13:22,NA,NA,3,Late Night,No
4099,City,NA,No Cars Available,14/07/2016 03:22:45,NA,14/07/2016,3:22:45,NA,NA,3,Late Night,No
4100,Airport,NA,No Cars Available,14/07/2016 03:30:27,NA,14/07/2016,3:30:27,NA,NA,3,Late Night,No
4101,City,NA,No Cars Available,14/07/2016 03:31:37,NA,14/07/2016,3:31:37,NA,NA,3,Late Night,No
4104,Airport,NA,No Cars Available,14/07/2016 03:38:21,NA,14/07/2016,3:38:21,NA,NA,3,Late Night,No
4102,Airport,NA,No Cars Available,14/07/2016 03:38:51,NA,14/07/2016,3:38:51,NA,NA,3,Late Night,No
4103,Airport,NA,No Cars Available,14/07/2016 03:39:43,NA,14/07/2016,3:39:43,NA,NA,3,Late Night,No
4106,City,NA,No Cars Available,14/07/2016 03:45:15,NA,14/07/2016,3:45:15,NA,NA,3,Late Night,No
4107,City,NA,No Cars Available,14/07/2016 03:51:51,NA,14/07/2016,3:51:51,NA,NA,3,Late Night,No
4110,Airport,NA,No Cars Available,14/07/2016 03:58:07,NA,14/07/2016,3:58:07,NA,NA,3,Late Night,No
4113,City,NA,No Cars Available,14/07/2016 04:00:13,NA,14/07/2016,4:00:13,NA,NA,4,Late Night,No
4109,City,NA,No Cars Available,14/07/2016 04:02:26,NA,14/07/2016,4:02:26,NA,NA,4,Late Night,No
4112,Airport,NA,No Cars Available,14/07/2016 04:03:52,NA,14/07/2016,4:03:52,NA,NA,4,Late Night,No
4111,City,NA,No Cars Available,14/07/2016 04:06:34,NA,14/07/2016,4:06:34,NA,NA,4,Late Night,No
4115,City,NA,No Cars Available,14/07/2016 04:11:42,NA,14/07/2016,4:11:42,NA,NA,4,Late Night,No
4116,Airport,NA,No Cars Available,14/07/2016 04:13:48,NA,14/07/2016,4:13:48,NA,NA,4,Late Night,No
4120,City,NA,No Cars Available,14/07/2016 04:27:49,NA,14/07/2016,4:27:49,NA,NA,4,Late Night,No
4123,City,NA,No Cars Available,14/07/2016 04:38:53,NA,14/07/2016,4:38:53,NA,NA,4,Late Night,No
4131,City,NA,No Cars Available,14/07/2016 04:41:23,NA,14/07/2016,4:41:23,NA,NA,4,Late Night,No
4124,City,NA,No Cars Available,14/07/2016 04:41:36,NA,14/07/2016,4:41:36,NA,NA,4,Late Night,No
4127,City,NA,No Cars Available,14/07/2016 04:46:22,NA,14/07/2016,4:46:22,NA,NA,4,Late Night,No
4132,City,NA,No Cars Available,14/07/2016 04:46:47,NA,14/07/2016,4:46:47,NA,NA,4,Late Night,No
4139,City,NA,No Cars Available,14/07/2016 04:48:44,NA,14/07/2016,4:48:44,NA,NA,4,Late Night,No
4135,Airport,NA,No Cars Available,14/07/2016 04:49:00,NA,14/07/2016,4:49:00,NA,NA,4,Late Night,No
4138,City,NA,No Cars Available,14/07/2016 04:49:41,NA,14/07/2016,4:49:41,NA,NA,4,Late Night,No
4142,City,NA,No Cars Available,14/07/2016 04:50:32,NA,14/07/2016,4:50:32,NA,NA,4,Late Night,No
4152,City,NA,No Cars Available,14/07/2016 04:55:34,NA,14/07/2016,4:55:34,NA,NA,4,Late Night,No
4149,City,NA,No Cars Available,14/07/2016 04:59:37,NA,14/07/2016,4:59:37,NA,NA,4,Late Night,No
4159,Airport,NA,No Cars Available,14/07/2016 05:05:36,NA,14/07/2016,5:05:36,NA,NA,5,Morning,No
4172,City,NA,No Cars Available,14/07/2016 05:17:05,NA,14/07/2016,5:17:05,NA,NA,5,Morning,No
4190,City,NA,No Cars Available,14/07/2016 05:21:22,NA,14/07/2016,5:21:22,NA,NA,5,Morning,No
4193,City,NA,No Cars Available,14/07/2016 05:25:23,NA,14/07/2016,5:25:23,NA,NA,5,Morning,No
4181,City,NA,No Cars Available,14/07/2016 05:25:50,NA,14/07/2016,5:25:50,NA,NA,5,Morning,No
4191,City,NA,No Cars Available,14/07/2016 05:32:02,NA,14/07/2016,5:32:02,NA,NA,5,Morning,No
4200,City,NA,No Cars Available,14/07/2016 05:32:43,NA,14/07/2016,5:32:43,NA,NA,5,Morning,No
4208,City,NA,No Cars Available,14/07/2016 05:39:05,NA,14/07/2016,5:39:05,NA,NA,5,Morning,No
4219,City,NA,No Cars Available,14/07/2016 05:42:18,NA,14/07/2016,5:42:18,NA,NA,5,Morning,No
4220,City,NA,No Cars Available,14/07/2016 05:43:43,NA,14/07/2016,5:43:43,NA,NA,5,Morning,No
4217,City,NA,No Cars Available,14/07/2016 05:45:53,NA,14/07/2016,5:45:53,NA,NA,5,Morning,No
4237,City,NA,No Cars Available,14/07/2016 05:52:54,NA,14/07/2016,5:52:54,NA,NA,5,Morning,No
4228,City,NA,No Cars Available,14/07/2016 05:53:49,NA,14/07/2016,5:53:49,NA,NA,5,Morning,No
4240,City,NA,No Cars Available,14/07/2016 05:56:28,NA,14/07/2016,5:56:28,NA,NA,5,Morning,No
4229,City,NA,No Cars Available,14/07/2016 05:56:44,NA,14/07/2016,5:56:44,NA,NA,5,Morning,No
4246,City,NA,No Cars Available,14/07/2016 05:58:24,NA,14/07/2016,5:58:24,NA,NA,5,Morning,No
4244,City,NA,No Cars Available,14/07/2016 06:00:16,NA,14/07/2016,6:00:16,NA,NA,6,Morning,No
4241,City,NA,No Cars Available,14/07/2016 06:01:09,NA,14/07/2016,6:01:09,NA,NA,6,Morning,No
4247,City,NA,No Cars Available,14/07/2016 06:03:24,NA,14/07/2016,6:03:24,NA,NA,6,Morning,No
4256,City,NA,No Cars Available,14/07/2016 06:05:59,NA,14/07/2016,6:05:59,NA,NA,6,Morning,No
4259,City,NA,No Cars Available,14/07/2016 06:10:09,NA,14/07/2016,6:10:09,NA,NA,6,Morning,No
4265,City,NA,No Cars Available,14/07/2016 06:12:03,NA,14/07/2016,6:12:03,NA,NA,6,Morning,No
4261,City,NA,No Cars Available,14/07/2016 06:12:50,NA,14/07/2016,6:12:50,NA,NA,6,Morning,No
4262,City,NA,No Cars Available,14/07/2016 06:15:24,NA,14/07/2016,6:15:24,NA,NA,6,Morning,No
4267,City,NA,No Cars Available,14/07/2016 06:17:08,NA,14/07/2016,6:17:08,NA,NA,6,Morning,No
4269,City,NA,No Cars Available,14/07/2016 06:19:24,NA,14/07/2016,6:19:24,NA,NA,6,Morning,No
4275,City,NA,No Cars Available,14/07/2016 06:22:46,NA,14/07/2016,6:22:46,NA,NA,6,Morning,No
4279,City,NA,No Cars Available,14/07/2016 06:29:00,NA,14/07/2016,6:29:00,NA,NA,6,Morning,No
4282,City,NA,No Cars Available,14/07/2016 06:31:08,NA,14/07/2016,6:31:08,NA,NA,6,Morning,No
4283,City,NA,No Cars Available,14/07/2016 06:31:54,NA,14/07/2016,6:31:54,NA,NA,6,Morning,No
4289,City,NA,No Cars Available,14/07/2016 06:35:49,NA,14/07/2016,6:35:49,NA,NA,6,Morning,No
4291,City,NA,No Cars Available,14/07/2016 06:40:00,NA,14/07/2016,6:40:00,NA,NA,6,Morning,No
4292,City,NA,No Cars Available,14/07/2016 06:42:26,NA,14/07/2016,6:42:26,NA,NA,6,Morning,No
4295,City,NA,No Cars Available,14/07/2016 06:42:45,NA,14/07/2016,6:42:45,NA,NA,6,Morning,No
4306,City,NA,No Cars Available,14/07/2016 06:49:36,NA,14/07/2016,6:49:36,NA,NA,6,Morning,No
4309,Airport,NA,No Cars Available,14/07/2016 06:50:07,NA,14/07/2016,6:50:07,NA,NA,6,Morning,No
4317,City,NA,No Cars Available,14/07/2016 06:51:18,NA,14/07/2016,6:51:18,NA,NA,6,Morning,No
4318,City,NA,No Cars Available,14/07/2016 06:51:23,NA,14/07/2016,6:51:23,NA,NA,6,Morning,No
4307,City,NA,No Cars Available,14/07/2016 06:56:08,NA,14/07/2016,6:56:08,NA,NA,6,Morning,No
4320,City,NA,No Cars Available,14/07/2016 07:02:37,NA,14/07/2016,7:02:37,NA,NA,7,Morning,No
4324,City,NA,No Cars Available,14/07/2016 07:04:11,NA,14/07/2016,7:04:11,NA,NA,7,Morning,No
4333,City,NA,No Cars Available,14/07/2016 07:13:05,NA,14/07/2016,7:13:05,NA,NA,7,Morning,No
4344,City,NA,No Cars Available,14/07/2016 07:15:56,NA,14/07/2016,7:15:56,NA,NA,7,Morning,No
4334,City,NA,No Cars Available,14/07/2016 07:18:15,NA,14/07/2016,7:18:15,NA,NA,7,Morning,No
4347,City,NA,No Cars Available,14/07/2016 07:18:44,NA,14/07/2016,7:18:44,NA,NA,7,Morning,No
4352,City,NA,No Cars Available,14/07/2016 07:21:03,NA,14/07/2016,7:21:03,NA,NA,7,Morning,No
4348,City,NA,No Cars Available,14/07/2016 07:23:46,NA,14/07/2016,7:23:46,NA,NA,7,Morning,No
4353,City,NA,No Cars Available,14/07/2016 07:24:00,NA,14/07/2016,7:24:00,NA,NA,7,Morning,No
4362,City,NA,No Cars Available,14/07/2016 07:30:16,NA,14/07/2016,7:30:16,NA,NA,7,Morning,No
4367,City,NA,No Cars Available,14/07/2016 07:35:22,NA,14/07/2016,7:35:22,NA,NA,7,Morning,No
4373,City,NA,No Cars Available,14/07/2016 07:39:56,NA,14/07/2016,7:39:56,NA,NA,7,Morning,No
4382,City,NA,No Cars Available,14/07/2016 07:48:04,NA,14/07/2016,7:48:04,NA,NA,7,Morning,No
4393,City,NA,No Cars Available,14/07/2016 07:54:34,NA,14/07/2016,7:54:34,NA,NA,7,Morning,No
4394,City,NA,No Cars Available,14/07/2016 08:00:33,NA,14/07/2016,8:00:33,NA,NA,8,Morning,No
4405,City,NA,No Cars Available,14/07/2016 08:01:13,NA,14/07/2016,8:01:13,NA,NA,8,Morning,No
4407,City,NA,No Cars Available,14/07/2016 08:08:27,NA,14/07/2016,8:08:27,NA,NA,8,Morning,No
4412,City,NA,No Cars Available,14/07/2016 08:11:45,NA,14/07/2016,8:11:45,NA,NA,8,Morning,No
4424,City,NA,No Cars Available,14/07/2016 08:17:26,NA,14/07/2016,8:17:26,NA,NA,8,Morning,No
4437,City,NA,No Cars Available,14/07/2016 08:24:18,NA,14/07/2016,8:24:18,NA,NA,8,Morning,No
4436,City,NA,No Cars Available,14/07/2016 08:24:27,NA,14/07/2016,8:24:27,NA,NA,8,Morning,No
4432,City,NA,No Cars Available,14/07/2016 08:24:31,NA,14/07/2016,8:24:31,NA,NA,8,Morning,No
4429,City,NA,No Cars Available,14/07/2016 08:25:23,NA,14/07/2016,8:25:23,NA,NA,8,Morning,No
4449,City,NA,No Cars Available,14/07/2016 08:29:45,NA,14/07/2016,8:29:45,NA,NA,8,Morning,No
4453,City,NA,No Cars Available,14/07/2016 08:36:08,NA,14/07/2016,8:36:08,NA,NA,8,Morning,No
4460,City,NA,No Cars Available,14/07/2016 08:36:39,NA,14/07/2016,8:36:39,NA,NA,8,Morning,No
4474,City,NA,No Cars Available,14/07/2016 08:43:46,NA,14/07/2016,8:43:46,NA,NA,8,Morning,No
4466,City,NA,No Cars Available,14/07/2016 08:46:09,NA,14/07/2016,8:46:09,NA,NA,8,Morning,No
4473,City,NA,No Cars Available,14/07/2016 08:48:43,NA,14/07/2016,8:48:43,NA,NA,8,Morning,No
4477,City,NA,No Cars Available,14/07/2016 08:51:05,NA,14/07/2016,8:51:05,NA,NA,8,Morning,No
4493,City,NA,No Cars Available,14/07/2016 08:52:53,NA,14/07/2016,8:52:53,NA,NA,8,Morning,No
4494,City,NA,No Cars Available,14/07/2016 08:58:03,NA,14/07/2016,8:58:03,NA,NA,8,Morning,No
4490,City,NA,No Cars Available,14/07/2016 09:00:23,NA,14/07/2016,9:00:23,NA,NA,9,Morning,No
4508,City,NA,No Cars Available,14/07/2016 09:05:56,NA,14/07/2016,9:05:56,NA,NA,9,Morning,No
4495,City,NA,No Cars Available,14/07/2016 09:06:02,NA,14/07/2016,9:06:02,NA,NA,9,Morning,No
4513,City,NA,No Cars Available,14/07/2016 09:06:46,NA,14/07/2016,9:06:46,NA,NA,9,Morning,No
4502,City,NA,No Cars Available,14/07/2016 09:07:30,NA,14/07/2016,9:07:30,NA,NA,9,Morning,No
4528,City,NA,No Cars Available,14/07/2016 09:27:58,NA,14/07/2016,9:27:58,NA,NA,9,Morning,No
4526,City,NA,No Cars Available,14/07/2016 09:28:49,NA,14/07/2016,9:28:49,NA,NA,9,Morning,No
4522,Airport,NA,No Cars Available,14/07/2016 09:28:53,NA,14/07/2016,9:28:53,NA,NA,9,Morning,No
4537,City,NA,No Cars Available,14/07/2016 09:36:28,NA,14/07/2016,9:36:28,NA,NA,9,Morning,No
4541,City,NA,No Cars Available,14/07/2016 09:37:21,NA,14/07/2016,9:37:21,NA,NA,9,Morning,No
4550,City,NA,No Cars Available,14/07/2016 09:38:24,NA,14/07/2016,9:38:24,NA,NA,9,Morning,No
4554,City,NA,No Cars Available,14/07/2016 09:42:36,NA,14/07/2016,9:42:36,NA,NA,9,Morning,No
4551,City,NA,No Cars Available,14/07/2016 09:42:54,NA,14/07/2016,9:42:54,NA,NA,9,Morning,No
4553,Airport,NA,No Cars Available,14/07/2016 09:43:53,NA,14/07/2016,9:43:53,NA,NA,9,Morning,No
4565,City,NA,No Cars Available,14/07/2016 09:45:20,NA,14/07/2016,9:45:20,NA,NA,9,Morning,No
4549,Airport,NA,No Cars Available,14/07/2016 09:46:03,NA,14/07/2016,9:46:03,NA,NA,9,Morning,No
4548,City,NA,No Cars Available,14/07/2016 09:46:09,NA,14/07/2016,9:46:09,NA,NA,9,Morning,No
4555,City,NA,No Cars Available,14/07/2016 09:46:31,NA,14/07/2016,9:46:31,NA,NA,9,Morning,No
4559,City,NA,No Cars Available,14/07/2016 09:49:25,NA,14/07/2016,9:49:25,NA,NA,9,Morning,No
4564,City,NA,No Cars Available,14/07/2016 09:52:52,NA,14/07/2016,9:52:52,NA,NA,9,Morning,No
4587,City,NA,No Cars Available,14/07/2016 09:59:45,NA,14/07/2016,9:59:45,NA,NA,9,Morning,No
4584,City,NA,No Cars Available,14/07/2016 10:00:10,NA,14/07/2016,10:00:10,NA,NA,10,Day,No
4585,City,NA,No Cars Available,14/07/2016 10:00:11,NA,14/07/2016,10:00:11,NA,NA,10,Day,No
4583,City,NA,No Cars Available,14/07/2016 10:01:39,NA,14/07/2016,10:01:39,NA,NA,10,Day,No
4582,City,NA,No Cars Available,14/07/2016 10:03:34,NA,14/07/2016,10:03:34,NA,NA,10,Day,No
4589,City,NA,No Cars Available,14/07/2016 10:06:29,NA,14/07/2016,10:06:29,NA,NA,10,Day,No
4596,City,NA,No Cars Available,14/07/2016 10:07:11,NA,14/07/2016,10:07:11,NA,NA,10,Day,No
4595,City,NA,No Cars Available,14/07/2016 10:07:56,NA,14/07/2016,10:07:56,NA,NA,10,Day,No
4591,City,NA,No Cars Available,14/07/2016 10:08:31,NA,14/07/2016,10:08:31,NA,NA,10,Day,No
4597,City,NA,No Cars Available,14/07/2016 10:08:43,NA,14/07/2016,10:08:43,NA,NA,10,Day,No
4598,City,NA,No Cars Available,14/07/2016 10:12:33,NA,14/07/2016,10:12:33,NA,NA,10,Day,No
4590,City,NA,No Cars Available,14/07/2016 10:13:11,NA,14/07/2016,10:13:11,NA,NA,10,Day,No
4606,Airport,NA,No Cars Available,14/07/2016 10:19:58,NA,14/07/2016,10:19:58,NA,NA,10,Day,No
4608,Airport,NA,No Cars Available,14/07/2016 10:23:43,NA,14/07/2016,10:23:43,NA,NA,10,Day,No
4604,City,NA,No Cars Available,14/07/2016 10:25:40,NA,14/07/2016,10:25:40,NA,NA,10,Day,No
4613,City,NA,No Cars Available,14/07/2016 10:43:18,NA,14/07/2016,10:43:18,NA,NA,10,Day,No
4616,City,NA,No Cars Available,14/07/2016 10:55:38,NA,14/07/2016,10:55:38,NA,NA,10,Day,No
4622,Airport,NA,No Cars Available,14/07/2016 11:00:28,NA,14/07/2016,11:00:28,NA,NA,11,Day,No
4617,City,NA,No Cars Available,14/07/2016 11:02:20,NA,14/07/2016,11:02:20,NA,NA,11,Day,No
4619,Airport,NA,No Cars Available,14/07/2016 11:04:37,NA,14/07/2016,11:04:37,NA,NA,11,Day,No
4629,City,NA,No Cars Available,14/07/2016 11:11:21,NA,14/07/2016,11:11:21,NA,NA,11,Day,No
4633,City,NA,No Cars Available,14/07/2016 11:21:02,NA,14/07/2016,11:21:02,NA,NA,11,Day,No
4634,City,NA,No Cars Available,14/07/2016 11:30:31,NA,14/07/2016,11:30:31,NA,NA,11,Day,No
4636,City,NA,No Cars Available,14/07/2016 11:32:34,NA,14/07/2016,11:32:34,NA,NA,11,Day,No
4640,Airport,NA,No Cars Available,14/07/2016 11:39:12,NA,14/07/2016,11:39:12,NA,NA,11,Day,No
4647,City,NA,No Cars Available,14/07/2016 11:50:35,NA,14/07/2016,11:50:35,NA,NA,11,Day,No
4650,Airport,NA,No Cars Available,14/07/2016 11:58:16,NA,14/07/2016,11:58:16,NA,NA,11,Day,No
4662,Airport,NA,No Cars Available,14/07/2016 12:13:01,NA,14/07/2016,12:13:01,NA,NA,12,Day,No
4660,City,NA,No Cars Available,14/07/2016 12:13:24,NA,14/07/2016,12:13:24,NA,NA,12,Day,No
4666,Airport,NA,No Cars Available,14/07/2016 12:26:36,NA,14/07/2016,12:26:36,NA,NA,12,Day,No
4670,Airport,NA,No Cars Available,14/07/2016 12:36:33,NA,14/07/2016,12:36:33,NA,NA,12,Day,No
4675,City,NA,No Cars Available,14/07/2016 12:39:26,NA,14/07/2016,12:39:26,NA,NA,12,Day,No
4676,Airport,NA,No Cars Available,14/07/2016 12:44:22,NA,14/07/2016,12:44:22,NA,NA,12,Day,No
4682,Airport,NA,No Cars Available,14/07/2016 12:49:15,NA,14/07/2016,12:49:15,NA,NA,12,Day,No
4678,City,NA,No Cars Available,14/07/2016 12:49:20,NA,14/07/2016,12:49:20,NA,NA,12,Day,No
4688,Airport,NA,No Cars Available,14/07/2016 13:03:07,NA,14/07/2016,13:03:07,NA,NA,13,Day,No
4692,City,NA,No Cars Available,14/07/2016 13:04:58,NA,14/07/2016,13:04:58,NA,NA,13,Day,No
4689,City,NA,No Cars Available,14/07/2016 13:09:42,NA,14/07/2016,13:09:42,NA,NA,13,Day,No
4697,City,NA,No Cars Available,14/07/2016 13:12:54,NA,14/07/2016,13:12:54,NA,NA,13,Day,No
4705,Airport,NA,No Cars Available,14/07/2016 13:13:02,NA,14/07/2016,13:13:02,NA,NA,13,Day,No
4707,City,NA,No Cars Available,14/07/2016 13:13:28,NA,14/07/2016,13:13:28,NA,NA,13,Day,No
4704,City,NA,No Cars Available,14/07/2016 13:16:08,NA,14/07/2016,13:16:08,NA,NA,13,Day,No
4708,City,NA,No Cars Available,14/07/2016 13:18:20,NA,14/07/2016,13:18:20,NA,NA,13,Day,No
4703,Airport,NA,No Cars Available,14/07/2016 13:18:56,NA,14/07/2016,13:18:56,NA,NA,13,Day,No
4725,Airport,NA,No Cars Available,14/07/2016 13:56:39,NA,14/07/2016,13:56:39,NA,NA,13,Day,No
4734,Airport,NA,No Cars Available,14/07/2016 14:37:02,NA,14/07/2016,14:37:02,NA,NA,14,Day,No
4742,Airport,NA,No Cars Available,14/07/2016 15:00:36,NA,14/07/2016,15:00:36,NA,NA,15,Day,No
4744,Airport,NA,No Cars Available,14/07/2016 15:03:28,NA,14/07/2016,15:03:28,NA,NA,15,Day,No
4746,City,NA,No Cars Available,14/07/2016 15:10:29,NA,14/07/2016,15:10:29,NA,NA,15,Day,No
4749,Airport,NA,No Cars Available,14/07/2016 15:11:40,NA,14/07/2016,15:11:40,NA,NA,15,Day,No
4764,City,NA,No Cars Available,14/07/2016 15:30:46,NA,14/07/2016,15:30:46,NA,NA,15,Day,No
4763,City,NA,No Cars Available,14/07/2016 15:33:56,NA,14/07/2016,15:33:56,NA,NA,15,Day,No
4772,City,NA,No Cars Available,14/07/2016 15:55:09,NA,14/07/2016,15:55:09,NA,NA,15,Day,No
4778,City,NA,No Cars Available,14/07/2016 16:21:48,NA,14/07/2016,16:21:48,NA,NA,16,Day,No
4781,Airport,NA,No Cars Available,14/07/2016 16:29:23,NA,14/07/2016,16:29:23,NA,NA,16,Day,No
4782,Airport,NA,No Cars Available,14/07/2016 16:33:22,NA,14/07/2016,16:33:22,NA,NA,16,Day,No
4785,City,NA,No Cars Available,14/07/2016 16:42:53,NA,14/07/2016,16:42:53,NA,NA,16,Day,No
4789,City,NA,No Cars Available,14/07/2016 16:44:59,NA,14/07/2016,16:44:59,NA,NA,16,Day,No
4793,City,NA,No Cars Available,14/07/2016 16:47:30,NA,14/07/2016,16:47:30,NA,NA,16,Day,No
